"1","2","3","4","5","6","7","8"
"10991","21281","19886","18523","17217","15959","14744","13596"
"0.9423925027563396","0.9676776306421757","0.96495505104373","0.9617209226239163","0.9454417458641323","0.9293715587621036","0.928072338676531","0.9186538890127034"
"0.9760198456449835","0.9812046134130713","0.9748590583574585","0.9664649108457386","0.9442097852868708","0.9269033605468008","0.9241676942046856","0.9162023623802095"
"0.9694046306504961","0.9753666524277375","0.9715069328051196","0.969900212661541","0.9686730024639212","0.9688627302069489","0.9704069050554871","0.9741475373300647"
"0.9933847850055126","0.9945892068916418","0.9913149474325765","0.9893669229510879","0.9868004223864836","0.9798746914752231","0.978832716810522","0.9794963227100513"
"0.9374310915104741","0.9111490815890645","0.8607344202346487","0.8141665303451661","0.7810630059838085","0.7545092082779571","0.7429099876695437","0.7138399821707154"
"0.9933847850055126","0.9971522141534956","0.9968002437909492","0.9926386389661377","0.9897923266455474","0.9872792861211316","0.9868475133579943","0.9861823044350345"
